custid,orderid,date,price,qty
100586,731419,2025-07-12,118.8,1
100587,755779,2026-04-01,35.94,1
100588,732954,2025-08-02,41.94,1
100589,703798,2024-02-22,28.8,1
100590,757809,2026-04-24,71.88,2
100591,760153,2026-05-14,35.94,1
100592,706022,2024-03-23,47.94,1
100593,732593,2025-07-28,41.94,1
100594,717077,2024-10-29,34.74,1
100595,725692,2025-04-20,49.08,2
100596,729484,2025-06-17,47.94,1
100597,723915,2025-03-22,34.74,1
100598,744204,2025-12-06,47.94,1
100599,757324,2026-04-18,41.94,1
100600,745842,2025-12-18,35.94,1
100601,721405,2025-02-07,34.74,1
100602,746734,2025-12-26,35.94,1
100603,740521,2025-10-29,23.94,1
100604,726203,2025-04-29,47.94,1
100605,722065,2025-02-18,41.94,1
100606,701165,2024-01-16,28.8,1
100606,704134,2024-02-26,163.08,3
100607,736378,2025-09-12,74.28,2
100608,714213,2024-08-23,34.74,1
100609,703045,2024-02-12,49.14,2
100610,710636,2024-06-04,64.62,3
100611,754295,2026-03-15,35.94,1
100612,755782,2026-04-01,25.14,1
100613,727787,2025-05-24,28.8,1
100614,701500,2024-01-21,28.8,1
100615,713147,2024-07-29,71.76,4
100616,706115,2024-03-24,28.8,1
100617,712834,2024-07-22,34.74,1
100617,716404,2024-10-13,19.14,1
100618,737106,2025-09-20,37.14,1
100619,751540,2026-02-16,47.94,1
100620,749667,2026-01-28,119.94,1
100621,755595,2026-03-30,119.94,1
100622,737266,2025-09-22,47.94,1
100622,737365,2025-09-23,83.93,2
100623,727646,2025-05-22,47.94,1
100624,751411,2026-02-15,28.8,1
100625,719016,2024-12-18,43.14,2
100626,741097,2025-11-04,35.94,1
100627,755089,2026-03-25,28.8,1
100628,719973,2025-01-08,68.28,2
100629,726902,2025-05-10,49.08,2
100630,735574,2025-09-02,35.94,1
100630,740351,2025-10-28,37.14,1
100631,701889,2024-01-26,40.68,2
100631,703398,2024-02-17,81.36,4
100631,708437,2024-04-26,167.04,8
100631,715063,2024-09-12,41.94,1
100631,719868,2025-01-05,71.7,5
100632,738964,2025-10-12,23.94,1
100633,709652,2024-05-17,69.48,2
100634,754318,2026-03-15,47.94,1
100635,760030,2026-05-12,41.94,1
100636,757068,2026-04-15,47.94,1
100637,730190,2025-06-27,47.94,1
100638,746499,2025-12-24,71.88,2
100639,731318,2025-07-11,55.08,2
100640,702545,2024-02-05,101.82,3
100641,745232,2025-12-13,34.74,1
100642,753692,2026-03-08,44.28,2
100643,752890,2026-02-28,35.94,1
100644,742783,2025-11-21,29.94,1
100645,734562,2025-08-21,37.14,1
100646,756189,2026-04-05,35.94,1
100647,735888,2025-09-06,115.14,1
100648,752828,2026-02-27,35.94,1
100648,752831,2026-02-27,47.94,1
100649,719922,2025-01-07,28.8,1
100650,745341,2025-12-14,37.14,1
100651,727656,2025-05-22,89.88,2
100652,725520,2025-04-17,35.94,1
100653,751246,2026-02-13,28.8,1
100654,701980,2024-01-28,43.14,2
100654,709260,2024-05-10,14.34,1
100654,720678,2025-01-24,15.54,1
100655,716794,2024-10-22,137.94,2
100656,708340,2024-04-24,41.94,1
100657,707422,2024-04-10,35.99,1
100658,706557,2024-03-30,34.74,1
100659,757617,2026-04-22,28.8,1
100660,741127,2025-11-04,37.14,1
100661,714456,2024-08-29,34.74,1
100662,714648,2024-09-03,62.28,2
100663,716337,2024-10-12,28.8,1
100664,705519,2024-03-17,61.02,3
100665,713611,2024-08-09,35.94,1
100666,718375,2024-11-28,57.48,2
100667,721067,2025-01-31,189.3,5
100668,731600,2025-07-15,35.99,1
100669,760459,2026-05-16,35.94,1
100670,735529,2025-09-01,71.88,2
100671,733870,2025-08-13,47.94,1
100672,729079,2025-06-12,41.88,2
100673,755442,2026-03-29,35.94,1
100674,730681,2025-07-03,35.94,1
100674,732933,2025-08-02,55.08,2
100675,741488,2025-11-08,35.99,1
100676,751253,2026-02-13,37.14,1
100677,703791,2024-02-22,47.94,1
100677,705626,2024-03-18,34.74,1
100677,710994,2024-06-13,47.94,1
100678,760505,2026-05-17,47.94,1
100679,701575,2024-01-22,47.88,2
100680,755473,2026-03-29,47.94,1
100681,731335,2025-07-11,55.08,2
100682,736457,2025-09-13,47.94,1
100683,713961,2024-08-17,137.94,2
100684,732558,2025-07-27,45.54,2
100685,714064,2024-08-20,41.94,1
100686,759095,2026-05-08,35.94,1
100687,732686,2025-07-29,41.88,2
100688,717920,2024-11-17,45.6,2
100689,757188,2026-04-16,47.94,1
100690,703222,2024-02-14,34.74,1
100691,722304,2025-02-23,35.94,1
100691,737454,2025-09-25,37.14,1
100692,727458,2025-05-19,105.42,3
100693,705336,2024-03-14,69.48,2
100694,743035,2025-11-23,83.88,2
100695,723230,2025-03-11,35.94,1
100696,733153,2025-08-05,34.74,1
100697,701366,2024-01-19,116.22,3
100698,744635,2025-12-08,35.94,1
100698,756709,2026-04-11,35.94,1
100699,702244,2024-01-31,40.68,2
100700,723142,2025-03-10,34.74,1
100700,726217,2025-04-29,16.74,1
100700,739576,2025-10-19,28.8,1
100701,732767,2025-07-31,22.74,1
100702,703950,2024-02-23,67.08,2
100703,709945,2024-05-22,332.16,4
100703,712881,2024-07-24,61.02,3
100703,719710,2025-01-02,179.88,2
100703,751019,2026-02-11,143.94,1
100704,717688,2024-11-11,28.8,1
100705,731893,2025-07-19,34.74,1
100706,751785,2026-02-18,71.88,2
100707,714231,2024-08-24,138.96,4
100708,729524,2025-06-18,83.88,2
100709,703725,2024-02-21,28.8,1
100710,715030,2024-09-11,34.74,1
100711,710262,2024-05-27,47.94,1
100712,719415,2024-12-27,41.94,1
100713,705876,2024-03-22,97.08,3
100713,725821,2025-04-22,57.54,2
100714,737954,2025-09-30,35.94,1
100715,700640,2024-01-08,23.94,1
100716,701138,2024-01-16,41.94,1
100716,701765,2024-01-25,41.94,1
100716,709725,2024-05-19,41.94,1
100716,710647,2024-06-05,41.94,1
100716,718559,2024-12-04,41.94,1
100716,726286,2025-04-30,41.94,1
100717,715944,2024-10-02,34.74,1
100718,704953,2024-03-08,34.74,1
100718,705346,2024-03-14,179.82,4
100719,747722,2026-01-08,41.94,1
100719,754016,2026-03-12,41.94,1
100720,746785,2025-12-27,77.88,2
100721,754055,2026-03-12,41.94,1
100722,737291,2025-09-22,35.94,1
100723,758270,2026-04-29,41.94,1
100724,727742,2025-05-23,35.94,1
100725,722623,2025-03-01,41.94,1
100726,758961,2026-05-06,35.94,1
100727,746227,2025-12-21,153.48,2
100728,745092,2025-12-13,35.94,1
100729,756673,2026-04-10,47.94,1
100730,755647,2026-03-31,64.74,2
100731,707548,2024-04-12,34.74,1
100732,744683,2025-12-09,35.94,1
100733,760206,2026-05-14,43.2,1
100734,707857,2024-04-16,28.8,1
100735,705860,2024-03-21,28.8,1
100736,717719,2024-11-12,47.94,1
100737,729845,2025-06-22,35.94,1
100738,728294,2025-06-01,23.94,1
100739,731542,2025-07-14,34.74,1
100740,718210,2024-11-24,76.74,2
100741,749325,2026-01-25,41.94,1
100742,728278,2025-05-31,74.34,3
100743,714906,2024-09-08,43.14,2
100744,753839,2026-03-10,35.94,1
100745,700605,2024-01-08,29.94,1
100746,728513,2025-06-04,35.94,1
100747,748995,2026-01-21,28.8,1
100748,735085,2025-08-27,35.94,1
100749,754495,2026-03-18,71.88,2
100750,718427,2024-11-30,67.08,2
100751,712535,2024-07-15,43.08,2
100752,726999,2025-05-12,35.94,1
100753,721155,2025-02-02,74.28,2
100754,708956,2024-05-05,34.74,1
100755,731396,2025-07-12,35.94,1
100756,709578,2024-05-16,143.82,3
100756,726011,2025-04-26,95.88,2
100757,714241,2024-08-24,47.94,1
100758,714022,2024-08-18,35.94,1
100759,747001,2025-12-30,35.94,1
100760,706592,2024-03-31,86.4,3
100761,713871,2024-08-16,28.8,1
100762,715283,2024-09-16,34.74,1
100762,727915,2025-05-27,35.94,1
100763,755566,2026-03-30,68.28,2
100764,751959,2026-02-20,35.94,1
100765,758005,2026-04-26,19.14,1
100766,751099,2026-02-12,35.94,1
100767,757762,2026-04-24,47.94,1
100768,713895,2024-08-16,41.94,1
100769,724419,2025-03-30,15.54,1
100769,725301,2025-04-14,28.8,1
100770,720631,2025-01-23,47.94,1
100770,728600,2025-06-05,34.74,1
100770,729081,2025-06-12,64.68,2
100771,747851,2026-01-09,41.94,1
100772,751285,2026-02-13,59.94,1
100773,724753,2025-04-05,34.74,1
100774,712977,2024-07-26,71.88,2
100775,711514,2024-06-25,67.08,2
100776,707981,2024-04-18,34.74,1
100777,731013,2025-07-07,35.94,1
100778,732044,2025-07-21,28.8,1
100778,732463,2025-07-26,28.8,1
100779,756713,2026-04-11,35.94,1
100780,729817,2025-06-22,35.94,1
100781,752450,2026-02-24,35.94,1
100782,717289,2024-11-02,34.74,1
100783,706155,2024-03-25,74.28,2
100784,739163,2025-10-15,35.94,1
100785,738255,2025-10-04,35.94,1
100786,724162,2025-03-26,89.88,2
100787,728720,2025-06-06,35.94,1
100788,714330,2024-08-26,143.82,3
100789,752885,2026-02-28,28.8,1
100790,704267,2024-02-28,34.79,1
100791,744124,2025-12-05,35.94,1
100792,758948,2026-05-06,41.94,1
100793,736122,2025-09-09,59.94,1
100794,700595,2024-01-08,41.94,1
100795,716426,2024-10-14,62.28,2
100796,736237,2025-09-10,35.94,1
100797,736045,2025-09-08,83.93,2
100798,724608,2025-04-03,34.74,1
100799,716730,2024-10-20,81.36,4
100800,739798,2025-10-21,187.14,2
100801,758100,2026-04-27,28.8,1
100802,708596,2024-04-28,107.82,3
100803,751750,2026-02-18,35.94,1
100804,745005,2025-12-12,37.14,1
100805,729990,2025-06-24,41.94,1
100806,732204,2025-07-23,35.94,1
100807,740814,2025-11-02,25.14,1
100808,709172,2024-05-08,34.79,1
100809,721762,2025-02-13,34.74,1
100810,759128,2026-05-08,35.94,1
100811,726634,2025-05-06,45.54,2
100812,710046,2024-05-24,167.82,3
100812,727817,2025-05-25,155.82,3
100812,731737,2025-07-17,143.82,3
100812,738150,2025-10-03,167.82,3
100812,743455,2025-11-28,143.82,3
100812,749417,2026-01-26,131.82,3
100813,734386,2025-08-19,35.94,1
100814,712767,2024-07-21,76.62,3
100814,714689,2024-09-04,68.28,2
100815,704602,2024-03-03,29.94,1
100816,705117,2024-03-10,59.94,1
100816,712626,2024-07-18,47.94,1
100816,741778,2025-11-11,95.88,2
100817,722375,2025-02-24,51.48,2
100818,703314,2024-02-16,43.14,2
100819,717341,2024-11-04,107.82,3
100820,728621,2025-06-05,98.22,3
100821,709825,2024-05-20,34.74,1
100822,710630,2024-06-04,38.28,2
100823,724833,2025-04-06,63.48,2
100824,735013,2025-08-26,22.74,1
100825,715649,2024-09-25,35.99,1
100825,715837,2024-09-29,35.99,1
100826,759289,2026-05-10,25.14,1
100827,752023,2026-02-21,35.94,1
100828,701340,2024-01-19,67.08,2
100829,716161,2024-10-07,22.74,1
100830,746129,2025-12-20,35.94,1
100831,726950,2025-05-11,57.48,2
100832,747639,2026-01-06,71.88,2
100833,736008,2025-09-07,34.74,1
100834,711379,2024-06-23,57.6,2
100835,754373,2026-03-16,35.94,1
100836,760458,2026-05-16,35.94,1
100837,721220,2025-02-03,34.74,1
100838,728501,2025-06-04,35.94,1
100839,729667,2025-06-20,23.94,1
100840,725804,2025-04-22,55.08,2
100841,710651,2024-06-05,35.94,1
100842,719766,2025-01-03,34.74,1
100843,758151,2026-04-27,119.94,1
100844,739768,2025-10-21,37.14,1
100845,727957,2025-05-27,16.74,1
100846,701568,2024-01-22,73.08,3
100847,730430,2025-06-30,35.94,1
100848,747976,2026-01-10,35.94,1
100849,700883,2024-01-12,23.94,1
100850,731765,2025-07-17,41.94,1
100851,705606,2024-03-18,34.74,1
100852,751974,2026-02-20,35.94,1
100853,702178,2024-01-30,28.8,1
100854,757122,2026-04-16,47.94,1
100855,704595,2024-03-03,28.8,1
100856,729682,2025-06-20,154.74,2
100857,714044,2024-08-19,28.8,1
100858,746563,2025-12-25,35.94,1
100859,731825,2025-07-18,34.74,1
100860,712184,2024-07-07,28.8,1
100860,713425,2024-08-05,20.34,1
100860,716067,2024-10-05,40.68,2
100860,716379,2024-10-13,47.94,1
100861,740192,2025-10-26,35.94,1
100862,713332,2024-08-03,51.48,2
100863,745421,2025-12-15,15.54,1
100864,753404,2026-03-05,35.94,1
100865,708278,2024-04-23,69.48,2
100866,731907,2025-07-19,35.99,1
100867,709025,2024-05-06,41.94,1
100868,728041,2025-05-28,28.8,1
100869,754997,2026-03-24,71.88,2
100870,731192,2025-07-10,35.94,1
100871,728075,2025-05-29,55.08,2
100872,733128,2025-08-04,53.88,2
100873,709109,2024-05-07,34.74,1
100874,713347,2024-08-04,74.28,2
100875,721980,2025-02-17,34.74,1
100876,735821,2025-09-05,67.08,2
100877,707224,2024-04-07,35.94,1
100878,727577,2025-05-21,28.8,1
100878,729500,2025-06-18,47.94,1
100878,735786,2025-09-05,64.68,2
100879,753476,2026-03-06,35.94,1
100880,740429,2025-10-28,47.94,1
100881,747494,2026-01-04,28.8,1
100882,727652,2025-05-22,35.94,1
100883,715949,2024-10-03,41.88,2
100884,722547,2025-02-27,47.94,1
100885,707433,2024-04-11,43.14,2
100886,752798,2026-02-27,47.94,1
100887,759988,2026-05-12,47.94,1
100888,704584,2024-03-03,34.74,1
100889,743565,2025-11-29,41.94,1
100890,735188,2025-08-28,47.94,1
100891,739069,2025-10-14,35.94,1
100892,707654,2024-04-14,97.08,3
100893,705153,2024-03-11,28.8,1
100893,715181,2024-09-14,34.74,1
100894,718956,2024-12-16,155.76,4
100895,747651,2026-01-06,35.94,1
100896,700653,2024-01-08,47.94,1
100897,735076,2025-08-27,35.94,1
100898,738298,2025-10-04,28.8,1
100899,747533,2026-01-04,35.94,1
100900,726396,2025-05-02,29.94,1
100901,741480,2025-11-08,41.94,1
100902,755471,2026-03-29,35.99,1
100903,713674,2024-08-11,86.4,3
100904,730064,2025-06-25,35.94,1
100904,732695,2025-07-29,47.94,1
100905,758000,2026-04-26,47.94,1
100906,716042,2024-10-05,41.94,1
100907,752611,2026-02-25,47.94,1
100908,720523,2025-01-21,34.74,1
100908,722600,2025-02-28,71.88,2
100909,738036,2025-10-02,83.88,2
100910,724772,2025-04-05,47.94,1
100911,704475,2024-03-02,125.82,3
100912,731995,2025-07-20,35.94,1
100913,748625,2026-01-17,71.93,2
100914,706573,2024-03-30,38.28,2
100915,715958,2024-10-03,22.74,1
100916,727685,2025-05-23,35.94,1
100917,748713,2026-01-18,38.94,1
100918,701981,2024-01-28,57.42,3
100918,712176,2024-07-07,57.42,3
100919,718201,2024-11-24,41.94,1
100920,728182,2025-05-30,35.94,1
100921,706508,2024-03-29,41.94,1
100922,730925,2025-07-06,76.56,4
100922,731993,2025-07-20,62.28,2
100923,728454,2025-06-03,35.94,1
100924,710123,2024-05-25,15.54,1
100925,702809,2024-02-09,47.94,1
100926,747242,2026-01-01,23.94,1
100927,736876,2025-09-18,35.94,1
100928,700553,2024-01-07,62.28,2
100929,743588,2025-11-30,35.94,1
100930,754243,2026-03-14,37.14,1
100931,714979,2024-09-10,47.94,1
100932,738384,2025-10-05,37.14,1
100933,758351,2026-04-30,71.88,2
100934,742532,2025-11-18,37.14,1
100935,702681,2024-02-07,59.94,1
100936,751950,2026-02-20,35.94,1
100937,700337,2024-01-04,47.94,1
100938,738658,2025-10-09,35.94,1
100939,708066,2024-04-20,61.02,3
100940,729690,2025-06-20,15.54,1
100941,701713,2024-01-24,34.74,1
100941,715156,2024-09-14,34.74,1
100942,704514,2024-03-02,41.94,1
100943,748494,2026-01-16,35.94,1
100944,748276,2026-01-13,77.88,2
100945,710755,2024-06-07,35.99,1
100946,718177,2024-11-23,49.14,2
100947,717487,2024-11-07,43.14,2
100948,756821,2026-04-12,28.8,1
100949,748656,2026-01-18,28.8,1
100950,718992,2024-12-17,55.08,2
100951,700751,2024-01-10,62.28,2
100952,715257,2024-09-16,47.94,1
100953,704417,2024-03-01,41.94,1
100954,732572,2025-07-28,71.88,2
100955,731167,2025-07-09,35.94,1
100956,756796,2026-04-12,41.94,1
100957,732830,2025-08-01,45.54,2
100958,705535,2024-03-17,34.74,1
100959,734877,2025-08-25,35.94,1
100960,747917,2026-01-09,37.14,1
100961,720359,2025-01-17,38.34,2
100961,720894,2025-01-27,61.02,3
100962,737319,2025-09-23,80.22,3
100963,715825,2024-09-29,35.99,1
100964,718416,2024-11-30,35.94,1
100965,745513,2025-12-15,71.88,2
100966,709230,2024-05-09,41.94,1
100967,706326,2024-03-27,34.74,1
100968,742615,2025-11-19,47.94,1
100969,741214,2025-11-05,41.94,1
100970,745255,2025-12-14,71.88,2
100971,740548,2025-10-30,73.08,2
100972,715383,2024-09-19,47.94,1
100973,739506,2025-10-18,37.14,1
100974,730281,2025-06-28,76.74,2
100975,717088,2024-10-29,47.94,1
100976,721015,2025-01-29,57.6,2
100977,701305,2024-01-18,34.74,1
100978,735274,2025-08-29,41.94,1
100979,747421,2026-01-03,71.88,2
100980,731721,2025-07-17,35.94,1
100981,726329,2025-05-01,38.28,2
100982,700496,2024-01-06,119.88,3
100982,701486,2024-01-21,95.88,2
100982,702873,2024-02-10,95.88,2
100982,706257,2024-03-26,210.9,5
100983,725859,2025-04-23,22.74,1
100984,714691,2024-09-04,57.42,3
100985,754853,2026-03-22,71.88,2
100986,722757,2025-03-03,35.94,1
100987,741502,2025-11-08,35.94,1
100988,726053,2025-04-27,41.94,1
100989,705427,2024-03-16,35.94,1
100990,726027,2025-04-27,237.6,2
100991,722978,2025-03-07,35.94,1
100991,724234,2025-03-27,55.08,2
100992,707968,2024-04-18,49.14,2
100993,739081,2025-10-14,41.94,1
100994,704315,2024-02-29,28.8,1
100995,711691,2024-06-28,40.68,2
100995,723014,2025-03-08,71.88,2
100996,727740,2025-05-23,67.08,2
100997,720517,2025-01-20,74.28,2
100998,758529,2026-05-01,35.94,1
100999,741928,2025-11-12,74.28,2
101000,702881,2024-02-10,34.74,1
101001,740031,2025-10-24,47.94,1
101002,748986,2026-01-21,41.94,1
101003,707298,2024-04-08,68.28,2
101003,715060,2024-09-12,55.08,2
101003,722037,2025-02-18,55.08,2
101003,728614,2025-06-05,55.08,2
101004,703082,2024-02-13,34.74,1
101005,752889,2026-02-28,23.94,1
101006,736643,2025-09-15,35.94,1
101007,738797,2025-10-11,71.88,2
101008,718191,2024-11-23,41.94,1
101009,752753,2026-02-27,35.94,1
101010,744983,2025-12-12,37.14,1
101011,752064,2026-02-21,35.99,1
101012,731528,2025-07-14,37.14,1
101013,753575,2026-03-06,35.94,1
101014,704646,2024-03-04,41.94,1
101015,749937,2026-01-31,155.88,2
101016,701302,2024-01-18,28.8,1
101017,745391,2025-12-15,41.94,1
101018,725586,2025-04-18,44.34,2
101019,724997,2025-04-09,59.94,1
101020,733608,2025-08-10,116.16,4
101021,747415,2026-01-03,47.94,1
101022,736438,2025-09-12,47.94,1
101023,711682,2024-06-28,43.08,2
101024,711815,2024-06-30,34.74,1
101025,754598,2026-03-20,35.94,1
101026,750088,2026-02-01,77.88,2
101027,709817,2024-05-20,34.74,1
101028,757364,2026-04-18,143.76,4
101029,707023,2024-04-05,41.94,1
101030,740322,2025-10-27,28.8,1
101031,707092,2024-04-06,28.8,1
101032,758800,2026-05-05,47.94,1
101033,742052,2025-11-13,47.94,1
101034,712172,2024-07-07,47.94,1
101035,722022,2025-02-17,23.94,1
101036,709651,2024-05-17,34.74,1
101037,748022,2026-01-10,74.88,2
101038,712886,2024-07-24,69.48,2
101039,738338,2025-10-05,37.14,1
101040,746312,2025-12-22,35.94,1
101041,714545,2024-08-31,47.94,1
101042,709694,2024-05-18,28.8,1
101043,735915,2025-09-06,41.94,1
101044,727897,2025-05-26,43.08,2
101045,725782,2025-04-21,23.94,1
101046,734624,2025-08-22,35.94,1
101047,756034,2026-04-04,155.88,2
101048,751048,2026-02-11,47.94,1
101049,744309,2025-12-06,41.94,1
101050,737347,2025-09-23,23.94,1
101051,712387,2024-07-12,49.14,2
101051,712982,2024-07-26,68.28,2
101052,725622,2025-04-19,59.94,1
101053,723102,2025-03-09,34.74,1
101054,743379,2025-11-27,23.94,1
101055,734346,2025-08-19,74.22,3
101056,730795,2025-07-04,41.94,1
101057,704843,2024-03-06,35.99,1
101058,747043,2025-12-30,77.88,2
101059,722664,2025-03-02,28.8,1
101060,709990,2024-05-23,23.94,1
101061,739272,2025-10-16,83.88,2
101062,708223,2024-04-22,23.94,1
101063,708101,2024-04-20,71.82,3
101064,700382,2024-01-05,47.94,1
101065,731456,2025-07-13,34.74,1
101066,759038,2026-05-07,35.94,1
101067,743918,2025-12-03,35.94,1
101068,742995,2025-11-22,83.88,2
101069,704716,2024-03-05,47.94,1
101070,700746,2024-01-10,68.28,2
101070,720738,2025-01-24,68.28,2
101070,722802,2025-03-04,111.54,1
101071,721283,2025-02-04,59.94,1
101071,722084,2025-02-18,59.94,1
101072,713857,2024-08-15,119.94,1
101072,715197,2024-09-15,103.08,3
101073,742512,2025-11-18,130.68,2
101074,713964,2024-08-17,23.94,1
101075,710840,2024-06-09,34.68,2
101075,713616,2024-08-09,43.08,2
101076,732994,2025-08-03,35.94,1
101076,736160,2025-09-09,55.08,2
101077,704431,2024-03-01,47.94,1
101078,748356,2026-01-15,28.8,1
101079,702618,2024-02-06,19.14,1
101080,715655,2024-09-25,124.62,3
101081,751201,2026-02-13,47.94,1
101082,717761,2024-11-13,47.94,1
101082,720290,2025-01-14,47.94,1
101083,728001,2025-05-28,71.88,2
101084,702939,2024-02-11,62.28,2
101085,727697,2025-05-23,59.94,1
101085,728584,2025-06-05,98.22,3
101086,715184,2024-09-14,51.48,2
101087,731459,2025-07-13,47.94,1
101088,750311,2026-02-04,47.94,1
101089,718500,2024-12-02,161.88,2
101090,707770,2024-04-15,71.88,2
101090,709343,2024-05-11,95.88,2
101091,734461,2025-08-20,34.74,1
101092,705864,2024-03-22,62.28,2
101093,754283,2026-03-15,35.94,1
101094,710156,2024-05-25,131.82,3
101095,748056,2026-01-11,23.94,1
101096,745267,2025-12-14,28.8,1
101097,733624,2025-08-10,55.08,2
101098,702341,2024-02-02,47.94,1
101099,728980,2025-06-10,34.74,1
101100,714251,2024-08-24,28.8,1
101101,755503,2026-03-30,47.94,1
101102,751018,2026-02-11,37.14,1
101103,758927,2026-05-06,35.94,1
101104,753906,2026-03-11,35.94,1
101105,736698,2025-09-15,35.94,1
101106,759959,2026-05-12,47.94,1
101107,746060,2025-12-20,35.94,1
101108,736088,2025-09-08,68.28,2
101108,736089,2025-09-08,64.68,2
101109,708777,2024-05-01,35.88,2
101110,728748,2025-06-07,41.94,1
101111,733841,2025-08-13,35.94,1
101112,708576,2024-04-27,23.94,1
101113,757856,2026-04-24,35.94,1
101114,701433,2024-01-20,118.8,1
101115,731508,2025-07-13,41.94,1
101116,714742,2024-09-05,34.74,1
101117,708338,2024-04-24,47.94,1
101117,710117,2024-05-25,95.88,2
101117,715890,2024-10-01,107.88,2
101117,719745,2025-01-03,95.88,2
101117,733777,2025-08-12,59.94,1
101117,736567,2025-09-14,47.94,1
101117,744603,2025-12-08,95.88,2
101117,752913,2026-02-28,95.88,2
101118,718125,2024-11-21,23.94,1
101119,708225,2024-04-22,43.14,2
101120,704233,2024-02-27,107.94,1
101120,736840,2025-09-17,115.14,1
101121,706595,2024-03-31,47.94,1
101121,723586,2025-03-17,34.74,1
101122,720827,2025-01-26,34.74,1
101123,754805,2026-03-21,35.94,1
101124,709891,2024-05-21,28.8,1
101125,718892,2024-12-14,119.94,1
101126,705758,2024-03-20,41.94,1
101127,748754,2026-01-19,28.8,1
101128,741267,2025-11-06,74.28,2
101129,729177,2025-06-13,41.88,2
101130,752146,2026-02-21,71.88,2
101130,752405,2026-02-23,19.14,1
